Report;Date;Time of submition;Location;Activity;Quantity;Size;Species;Stinging Water;Report ID;Distance from coast;Jellies on the beach;Year;Season;Month;Gold;Website version;Week;Area;Zone;Lat.;Long.;bounding
Inshore;02/04/2018;05/04/2018 07:24;Ask-Ash;Boating;0;Unspecified;Rhizostoma pulmo;Unspecified;21519;0-200;0;2018;Spring;4;0;2.0;14;South;19;31.809739;34.568481;100,456.34,600
Inshore;03/04/2018;03/04/2018 13:21;Shq-Hbay;Boating;0;Unspecified;Rhopilema nomadica;Unspecified;21503;0-200;0;2018;Spring;4;1;2.0;14;North;4;32.849519;34.943390;100,456.34,600
Inshore;03/04/2018;03/04/2018 18:39;Shq-Hbay;Bathing;0;Unspecified;0;Unspecified;21506;0-200;0;2018;Spring;4;0;2.0;14;North;4;32.849519;34.943390;100,456.34,600
Inshore;03/04/2018;03/04/2018 18:41;Shq-Hbay;Unspecified;0;Unspecified;0;Unspecified;21507;0-200;0;2018;Spring;4;0;2.0;14;North;4;32.849519;34.943390;100,456.34,600
Inshore;03/04/2018;03/04/2018 18:43;Shq-Hbay;Unspecified;2;Unspecified;Rhopilema nomadica;לא הייתי במים;21508;0-200;0;2018;Spring;4;0;2.0;14;North;4;32.849519;34.943390;100,456.34,600
Inshore;03/04/2018;03/04/2018 20:35;Atl-Tir;WalkingOnShore;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21510;0-200;0;2018;Spring;4;0,5;2.0;14;North;6;32.849519;34.943390;100,456.34,600
Inshore;03/04/2018;07/04/2018 12:49;Nat-Mich;Bathing;0;Unspecified;0;1;21578;0-200;0;2018;Spring;4;0;2.0;14;Center;11;32.355448;34.790955;100,456.34,600
Inshore;03/04/2018;04/04/2018 10:03;Hrz-Fal;Bathing;0;Unspecified;0;Unspecified;21511;0-200;0;2018;Spring;4;0;2.0;14;Center;13;32.355448;34.790955;100,456.34,600
Inshore;03/04/2018;03/04/2018 15:54;Tlv-Hrz;Swimming;0;Unspecified;Rhopilema nomadica;0;21504;0-200;0;2018;Spring;4;0;2.0;14;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/04/2018;03/04/2018 16:33;Rsh-Jaf;Bathing;2;Unspecified;Rhopilema nomadica;0;21505;0-200;0;2018;Spring;4;0;2.0;14;Center;16;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;04/04/2018 11:48;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21513;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;04/04/2018;04/04/2018 18:54;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21517;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;04/04/2018;04/04/2018 10:47;Fal-Nat;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21512;0-200;0;2018;Spring;4;0;2.0;14;Center;12;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;04/04/2018 16:34;Fal-Nat;Swimming;0;Unspecified;0;0;21516;0-200;0;2018;Spring;4;0;2.0;14;Center;12;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;06/04/2018 11:30;Fal-Nat;WalkingOnShore;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21568;0-200;0;2018;Spring;4;0;2.0;14;Center;12;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;04/04/2018 13:46;Jaf-Tlv;Surfing;0;Unspecified;0;1;21515;0-200;0;2018;Spring;4;0;2.0;14;Center;15;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;04/04/2018 12:14;Rsh-Jaf;Swimming;0;Unspecified;Rhopilema nomadica;1;21514;0-200;0;2018;Spring;4;0;2.0;14;Center;16;32.355448;34.790955;100,456.34,600
Inshore;04/04/2018;04/04/2018 12:14;Rsh-Jaf;Swimming;0;Unspecified;Rhizostoma pulmo;1;21514;0-200;0;2018;Spring;4;0;2.0;14;Center;16;32.355448;34.790955;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:34;Nah-Rhn;WalkingOnShore;0;Unspecified;Rhopilema nomadica;Unspecified;21561;0-200;0;2018;Spring;4;0,5;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 13:19;Nah-Rhn;Other;2;0-30;Cotylorhiza tuberculata;1;21550;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 14:43;Nah-Rhn;Unspecified;0;Unspecified;0;לא הייתי במים;21556;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Offshore;05/04/2018;05/04/2018 18:49;Nah-Rhn;Swimming;0;Unspecified;Rhopilema nomadica;Unspecified;21566;200 meters - 1 mile;0;2018;Spring;4;0,5;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 22:22;Nah-Rhn;Other;0;Unspecified;0;לא הייתי במים;21567;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:36;Hbay-Aco;WalkingOnShore;0;Unspecified;Rhopilema nomadica;Unspecified;21562;0-200;0;2018;Spring;4;0;2.0;14;North;3;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:36;Hbay-Aco;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21563;0-200;0;2018;Spring;4;0;2.0;14;North;3;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 18:48;Atl-Tir;WalkingOnShore;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21565;0-200;0;2018;Spring;4;1;2.0;14;North;6;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 14:38;Dor-Atl;Swimming;0;Unspecified;0;0;21555;0-200;0;2018;Spring;4;0,5;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Offshore;05/04/2018;05/04/2018 15:22;Dor-Atl;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21558;200 meters - 1 mile;0;2018;Spring;4;1;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:53;Had-Jsr;Diving;2;Unspecified;Rhopilema nomadica;Unspecified;21564;0-200;0;2018;Spring;4;1;2.0;14;North;9;32.849519;34.943390;100,456.34,600
Inshore;05/04/2018;07/04/2018 03:05;Fal-Nat;Bathing;0;Unspecified;Rhopilema nomadica;Unspecified;21576;0-200;0;2018;Spring;4;0;2.0;14;Center;12;32.355448;34.790955;100,456.34,600
Offshore;05/04/2018;05/04/2018 09:23;Hrz-Fal;Windsurfing;2;Unspecified;Rhopilema nomadica;Unspecified;21520;200 meters - 1 mile;0;2018;Spring;4;0;2.0;14;Center;13;32.355448;34.790955;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:32;Rsh-Jaf;Swimming;0;Unspecified;Rhopilema nomadica;0;21559;0-200;0;2018;Spring;4;0;2.0;14;Center;16;32.355448;34.790955;100,456.34,600
Inshore;05/04/2018;05/04/2018 15:33;Rsh-Jaf;WalkingOnShore;0;Unspecified;Rhopilema nomadica;Unspecified;21560;0-200;0;2018;Spring;4;0;2.0;14;Center;16;32.355448;34.790955;100,456.34,600
Inshore;06/04/2018;06/04/2018 17:12;Nah-Rhn;WalkingOnShore;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21573;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;06/04/2018;06/04/2018 22:57;Shq-Hbay;Swimming;0;Unspecified;0;0;21575;0-200;0;2018;Spring;4;0;2.0;14;North;4;32.849519;34.943390;100,456.34,600
Inshore;06/04/2018;06/04/2018 22:35;Atl-Tir;Swimming;0;Unspecified;0;0;21574;0-200;0;2018;Spring;4;1;2.0;14;North;6;32.849519;34.943390;100,456.34,600
Inshore;06/04/2018;07/04/2018 07:27;Atl-Tir;WalkingOnShore;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21577;0-200;0;2018;Spring;4;0;2.0;14;North;6;32.849519;34.943390;100,456.34,600
Inshore;06/04/2018;06/04/2018 14:52;Dor-Atl;Swimming;0;Unspecified;0;0;21569;0-200;0;2018;Spring;4;0;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Inshore;06/04/2018;06/04/2018 15:34;Dor-Atl;Swimming;0;Unspecified;0;0;21570;0-200;0;2018;Spring;4;0,5;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 21:11;Nah-Rhn;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21588;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Offshore;07/04/2018;07/04/2018 21:14;Nah-Rhn;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21589;200 meters - 1 mile;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Offshore;07/04/2018;07/04/2018 21:15;Nah-Rhn;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21590;200 meters - 1 mile;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;15/04/2018 22:16;Nah-Rhn;Other;0;Unspecified;Rhizostoma pulmo;1;21662;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 13:12;Nah-Rhn;WalkingOnShore;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21579;0-200;0;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 22:17;Nah-Rhn;Unspecified;2;0-10;Cotylorhiza erythraea;לא הייתי במים;21591;0-200;1;2018;Spring;4;0;2.0;14;North;1;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;09/04/2018 16:28;Aco-Nah;Bathing;2;Unspecified;Rhopilema nomadica;0;21606;0-200;1;2018;Spring;4;1;2.0;14;North;2;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 20:56;Hbay-Aco;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21585;0-200;0;2018;Spring;4;0;2.0;14;North;3;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;08/04/2018 01:28;Atl-Tir;WalkingOnShore;10;Unspecified;Rhopilema nomadica;לא הייתי במים;21592;0-200;1;2018;Spring;4;0;2.0;14;North;6;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 16:34;Dor-Atl;Swimming;0;Unspecified;0;1;21583;0-200;0;2018;Spring;4;0,5;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 21:05;Dor-Atl;Swimming;0;Unspecified;0;0;21586;0-200;0;2018;Spring;4;1;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Offshore;07/04/2018;07/04/2018 21:07;Dor-Atl;Surfing;2;Unspecified;Rhopilema nomadica;0;21587;200 meters - 1 mile;0;2018;Spring;4;1;2.0;14;North;7;32.849519;34.943390;100,456.34,600
Inshore;07/04/2018;07/04/2018 16:07;Nat-Mich;Bathing;0;Unspecified;Rhopilema nomadica;0;21582;0-200;0;2018;Spring;4;0;2.0;14;Center;11;32.355448;34.790955;100,456.34,600
Inshore;07/04/2018;07/04/2018 13:55;Hrz-Fal;Bathing;0;Unspecified;Rhizostoma pulmo;1;21580;0-200;0;2018;Spring;4;0;2.0;14;Center;13;32.355448;34.790955;100,456.34,600
Inshore;07/04/2018;07/04/2018 14:28;Hrz-Fal;Bathing;0;Unspecified;Rhizostoma pulmo;1;21581;0-200;0;2018;Spring;4;0;2.0;14;Center;13;32.355448;34.790955;100,456.34,600
Inshore;07/04/2018;07/04/2018 17:10;Jaf-Tlv;Bathing;0;Unspecified;Rhopilema nomadica;Unspecified;21584;0-200;0;2018;Spring;4;0;2.0;14;Center;15;32.355448;34.790955;100,456.34,600
Offshore;07/04/2018;08/04/2018 17:01;Jaf-Tlv;Fishing;0;Unspecified;Rhopilema nomadica;Unspecified;21599;200 meters - 1 mile;0;2018;Spring;4;0;2.0;14;Center;15;32.355448;34.790955;100,456.34,600
Inshore;08/04/2018;08/04/2018 21:45;Nah-Rhn;Boating;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21603;0-200;0;2018;Spring;4;0;2.0;15;North;1;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;08/04/2018 14:42;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21595;0-200;0;2018;Spring;4;0;2.0;15;North;1;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;08/04/2018 19:35;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21602;0-200;0;2018;Spring;4;0;2.0;15;North;1;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;08/04/2018 13:53;Aco-Nah;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21594;0-200;0;2018;Spring;4;0;2.0;15;North;2;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;08/04/2018 22:12;Shq-Hbay;Swimming;0;Unspecified;0;0;21604;0-200;0;2018;Spring;4;0;2.0;15;North;4;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;08/04/2018 18:19;Had-Jsr;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21601;0-200;0;2018;Spring;4;0;2.0;15;North;9;32.849519;34.943390;100,456.34,600
Inshore;08/04/2018;09/04/2018 11:51;Tlv-Hrz;Swimming;0;Unspecified;Rhopilema nomadica;0;21605;0-200;0;2018;Spring;4;0;2.0;15;Center;14;32.355448;34.790955;100,456.34,600
Offshore;08/04/2018;08/04/2018 18:04;Jaf-Tlv;Fishing;0;Unspecified;Rhopilema nomadica;Unspecified;21600;200 meters - 1 mile;0;2018;Spring;4;0;2.0;15;Center;15;32.355448;34.790955;100,456.34,600
Offshore;09/04/2018;09/04/2018 17:28;Jsr-Dor;Unspecified;10;Unspecified;Rhopilema nomadica;Unspecified;21608;Unspecified;0;2018;Spring;4;1;2.0;15;North;8;32.849519;34.943390;100,456.34,600
Offshore;09/04/2018;09/04/2018 17:28;Jsr-Dor;Snorkeling;0;Unspecified;Mnemiopsis Leidyi;Unspecified;21609;200 meters - 1 mile;0;2018;Spring;4;1;2.0;15;North;8;32.849519;34.943390;100,456.34,600
Inshore;09/04/2018;09/04/2018 17:49;Hrz-Fal;Swimming;10;Unspecified;Rhizostoma pulmo;לא הייתי במים;21610;0-200;1;2018;Spring;4;0;2.0;15;Center;13;32.355448;34.790955;100,456.34,600
Inshore;09/04/2018;10/04/2018 15:37;Tlv-Hrz;Surfing;0;Unspecified;0;0;21617;0-200;0;2018;Spring;4;0;2.0;15;Center;14;32.355448;34.790955;100,456.34,600
Inshore;09/04/2018;10/04/2018 07:34;Gaz-Ask;Swimming;10;Unspecified;Rhopilema nomadica;0;21611;0-200;0;2018;Spring;4;0,5;2.0;15;South;20;31.809739;34.568481;100,456.34,600
Inshore;10/04/2018;10/04/2018 18:58;Ash-Plm;WalkingOnShore;0;Unspecified;Rhopilema nomadica;Unspecified;21618;0-200;0;2018;Spring;4;0;2.0;15;South;18;31.809739;34.568481;100,456.34,600
Inshore;11/04/2018;11/04/2018 22:05;Dor-Atl;Swimming;2;Unspecified;Rhopilema nomadica;0;21621;0-200;0;2018;Spring;4;0,5;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Inshore;11/04/2018;11/04/2018 18:17;Gaz-Ask;Swimming;10;0-10;Rhopilema nomadica;0;21620;0-200;1;2018;Spring;4;0,5;2.0;15;South;20;31.809739;34.568481;100,456.34,600
Inshore;12/04/2018;12/04/2018 17:04;Nah-Rhn;Unspecified;0;Unspecified;0;לא הייתי במים;21624;0-200;0;2018;Spring;4;0;2.0;15;North;1;32.849519;34.943390;100,456.34,600
Inshore;12/04/2018;12/04/2018 14:44;Atl-Tir;Swimming;0;Unspecified;0;0;21622;0-200;0;2018;Spring;4;1;2.0;15;North;6;32.849519;34.943390;100,456.34,600
Inshore;12/04/2018;12/04/2018 15:37;Dor-Atl;Swimming;2;Unspecified;Rhopilema nomadica;0;21623;0-200;1;2018;Spring;4;0,5;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 21:12;Nah-Rhn;WalkingOnShore;2;Unspecified;Rhopilema nomadica;לא הייתי במים;21640;0-200;0;2018;Spring;4;0;2.0;15;North;1;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;21/04/2018 10:58;Aco-Nah;Kayaking;10;Oct-30;Rhopilema nomadica;לא הייתי במים;21710;0-200;0;2018;Spring;4;1;2.0;15;North;2;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;14/04/2018 23:57;Tir-Shq;Swimming;10;0-10;Rhopilema nomadica;Unspecified;21651;0-200;0;2018;Spring;4;0;2.0;15;North;5;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;14/04/2018 23:57;Tir-Shq;Swimming;10;0-10;Mnemiopsis Leidyi;Unspecified;21651;0-200;0;2018;Spring;4;0;2.0;15;North;5;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 14:21;Dor-Atl;Swimming;2;Oct-30;Aurelia aurita;0;21636;0-200;1;2018;Spring;4;0,5;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 14:21;Dor-Atl;Swimming;0;Unspecified;Rhopilema nomadica;0;21636;0-200;0;2018;Spring;4;0,5;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 15:56;Dor-Atl;Bathing;0;Unspecified;Rhopilema nomadica;1;21638;0-200;0;2018;Spring;4;0;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 22:56;Dor-Atl;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21641;0-200;0;2018;Spring;4;1;2.0;15;North;7;32.849519;34.943390;100,456.34,600
Offshore;13/04/2018;13/04/2018 11:31;Jsr-Dor;Boating;0;Unspecified;Rhopilema nomadica;Unspecified;21633;200 meters - 1 mile;0;2018;Spring;4;0;2.0;15;North;8;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 21:11;Had-Jsr;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21639;0-200;0;2018;Spring;4;1;2.0;15;North;9;32.849519;34.943390;100,456.34,600
Inshore;13/04/2018;13/04/2018 14:13;Mich-Had;Bathing;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21635;0-200;0;2018;Spring;4;0;2.0;15;Center;10;32.355448;34.790955;100,456.34,600
Inshore;13/04/2018;16/04/2018 16:31;Fal-Nat;WalkingOnShore;0;Unspecified;Rhizostoma pulmo;Unspecified;21670;0-200;0;2018;Spring;4;0;2.0;15;Center;12;32.355448;34.790955;100,456.34,600
Inshore;13/04/2018;13/04/2018 15:12;Hrz-Fal;Swimming;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21637;0-200;0;2018;Spring;4;0;2.0;15;Center;13;32.355448;34.790955;100,456.34,600
Inshore;13/04/2018;13/04/2018 11:32;Ash-Plm;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21634;0-200;0;2018;Spring;4;1;2.0;15;South;18;31.809739;34.568481;100,456.34,600
Offshore;13/04/2018;15/04/2018 21:54;Ask-Ash;Swimming;0;Unspecified;0;0;21661;Unspecified;0;2018;Spring;4;0;2.0;15;South;19;31.809739;34.568481;100,456.34,600
Inshore;14/04/2018;14/04/2018 13:14;Hbay-Aco;WalkingOnShore;0;Unspecified;Rhopilema nomadica;לא הייתי במים;21646;0-200;0;2018;Spring;4;0;2.0;15;North;3;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 11:10;Hbay-Aco;Bathing;10;Unspecified;Rhopilema nomadica;Unspecified;21642;0-200;0;2018;Spring;4;0;2.0;15;North;3;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 11:12;Hbay-Aco;Unspecified;0;Unspecified;0;Unspecified;21643;0-200;0;2018;Spring;4;0;2.0;15;North;3;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;15/04/2018 00:18;Shq-Hbay;Swimming;0;Unspecified;0;0;21652;0-200;0;2018;Spring;4;0;2.0;15;North;4;32.849519;34.943390;100,456.34,600
Offshore;14/04/2018;15/04/2018 20:21;Shq-Hbay;Swimming;0;Unspecified;0;Unspecified;21660;200 meters - 1 mile;0;2018;Spring;4;0;2.0;15;North;4;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 13:45;Tir-Shq;Swimming;0;Unspecified;0;0;21648;0-200;0;2018;Spring;4;1;2.0;15;North;5;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;15/04/2018 17:08;Atl-Tir;Bathing;0;Unspecified;Rhopilema nomadica;0;21656;0-200;0;2018;Spring;4;1;2.0;15;North;6;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 13:03;Had-Jsr;Unspecified;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21644;0-200;0;2018;Spring;4;0;2.0;15;North;9;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 13:03;Had-Jsr;Unspecified;0;Unspecified;Rhizostoma pulmo;לא הייתי במים;21645;0-200;0;2018;Spring;4;0;2.0;15;North;9;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;16/04/2018 14:42;Had-Jsr;Diving;0;Unspecified;Rhopilema nomadica;Unspecified;21668;0-200;0;2018;Spring;4;0;2.0;15;North;9;32.849519;34.943390;100,456.34,600
Inshore;14/04/2018;14/04/2018 13:24;Fal-Nat;Swimming;0;Unspecified;Rhopilema nomadica;Unspecified;21647;0-200;0;2018;Spring;4;0;2.0;15;Center;12;32.355448;34.790955;100,456.34,600
Inshore;14/04/2018;14/04/2018 21:47;Tlv-Hrz;Bathing;2;30-60;Rhopilema nomadica;0;21650;0-200;1;2018;Spring;4;0;2.0;15;Center;14;32.355448;34.790955;100,456.34,600
Inshore;14/04/2018;14/04/2018 14:36;Rsh-Jaf;Swimming;0;Unspecified;Rhopilema nomadica;0;21649;0-200;0;2018;Spring;4;0;2.0;15;Center;16;32.355448;34.790955;100,456.34,600
Inshore;15/04/2018;15/04/2018 15:49;Aco-Nah;Unspecified;0;Unspecified;0;1;21654;0-200;0;2018;Spring;4;0;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Inshore;15/04/2018;15/04/2018 11:33;Hbay-Aco;WalkingOnShore;0;Unspecified;Rhopilema nomadica;Unspecified;21653;0-200;0;2018;Spring;4;1;2.0;16;North;3;32.849519;34.943390;100,456.34,600
Inshore;15/04/2018;15/04/2018 17:09;Atl-Tir;Bathing;0;Unspecified;Rhopilema nomadica;0;21657;0-200;0;2018;Spring;4;1;2.0;16;North;6;32.849519;34.943390;100,456.34,600
Inshore;15/04/2018;15/04/2018 17:00;Dor-Atl;Swimming;0;Unspecified;Rhizostoma pulmo;0;21655;0-200;0;2018;Spring;4;0,5;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;15/04/2018;16/04/2018 21:00;Ash-Plm;Diving;0;Unspecified;Rhopilema nomadica;0;21674;0-200;0;2018;Spring;4;1;2.0;16;South;18;31.809739;34.568481;100,456.34,600
Offshore;15/04/2018;15/04/2018 17:14;Ask-Ash;Yachting;0;Unspecified;Rhopilema nomadica;Unspecified;21658;200 meters - 1 mile;0;2018;Spring;4;0,5;2.0;16;South;19;31.809739;34.568481;100,456.34,600
Inshore;15/04/2018;15/04/2018 18:37;Gaz-Ask;Swimming;2;Unspecified;Rhopilema nomadica;0;21659;0-200;1;2018;Spring;4;0,5;2.0;16;South;20;31.809739;34.568481;100,456.34,600
Inshore;16/04/2018;16/04/2018 12:35;Aco-Nah;Swimming;0;Unspecified;Rhopilema nomadica;0;21664;0-200;0;2018;Spring;4;0;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;17/04/2018 07:43;Tir-Shq;Swimming;0;Unspecified;0;0;21675;0-200;0;2018;Spring;4;0;2.0;16;North;5;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;16/04/2018 13:19;Dor-Atl;Diving;0;Unspecified;Rhopilema nomadica;0;21665;0-200;0;2018;Spring;4;1;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;16/04/2018 18:15;Dor-Atl;Swimming;0;Unspecified;Rhopilema nomadica;Unspecified;21672;0-200;0;2018;Spring;4;1;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;16/04/2018 19:06;Dor-Atl;Swimming;2;Unspecified;Rhopilema nomadica;0;21673;0-200;0;2018;Spring;4;1;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;16/04/2018 14:41;Jsr-Dor;Snorkeling;2;0-10;Rhopilema nomadica;Unspecified;21667;0-200;0;2018;Spring;4;1;2.0;16;North;8;32.849519;34.943390;100,456.34,600
Inshore;16/04/2018;16/04/2018 14:41;Jsr-Dor;Snorkeling;2;0-10;Mnemiopsis Leidyi;Unspecified;21667;0-200;0;2018;Spring;4;1;2.0;16;North;8;32.849519;34.943390;100,456.34,600
Offshore;16/04/2018;16/04/2018 14:54;Fal-Nat;Swimming;0;Unspecified;0;0;21669;200 meters - 1 mile;0;2018;Spring;4;0;2.0;16;Center;12;32.355448;34.790955;100,456.34,600
Inshore;16/04/2018;16/04/2018 17:01;Hrz-Fal;Swimming;0;Unspecified;0;1;21671;0-200;0;2018;Spring;4;0;2.0;16;Center;13;32.355448;34.790955;100,456.34,600
Inshore;16/04/2018;16/04/2018 14:21;Tlv-Hrz;Swimming;2;Unspecified;Rhopilema nomadica;0;21666;0-200;0;2018;Spring;4;0;2.0;16;Center;14;32.355448;34.790955;100,456.34,600
Inshore;17/04/2018;17/04/2018 19:13;Nah-Rhn;Fishing;0;Unspecified;0;0;21681;0-200;0;2018;Spring;4;0;2.0;16;North;1;32.849519;34.943390;100,456.34,600
Inshore;17/04/2018;17/04/2018 14:51;Shq-Hbay;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21677;0-200;0;2018;Spring;4;0;2.0;16;North;4;32.849519;34.943390;100,456.34,600
Inshore;17/04/2018;17/04/2018 14:51;Tir-Shq;Bathing;0;Unspecified;0;0;21676;0-200;0;2018;Spring;4;0;2.0;16;North;5;32.849519;34.943390;100,456.34,600
Inshore;17/04/2018;17/04/2018 18:50;Atl-Tir;Swimming;0;Unspecified;0;0;21679;0-200;0;2018;Spring;4;1;2.0;16;North;6;32.849519;34.943390;100,456.34,600
Inshore;17/04/2018;17/04/2018 15:49;Dor-Atl;Swimming;0;Unspecified;Rhopilema nomadica;0;21678;0-200;0;2018;Spring;4;0,5;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;17/04/2018;18/04/2018 07:13;Gaz-Ask;Swimming;0;Unspecified;0;0;21682;0-200;0;2018;Spring;4;0,5;2.0;16;South;20;31.809739;34.568481;100,456.34,600
Offshore;18/04/2018;18/04/2018 10:08;Aco-Nah;Swimming;2;Unspecified;Rhopilema nomadica;0;21684;200 meters - 1 mile;0;2018;Spring;4;0;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Offshore;18/04/2018;18/04/2018 10:08;Aco-Nah;Swimming;2;Unspecified;Rhopilema nomadica;0;21685;200 meters - 1 mile;0;2018;Spring;4;0;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Inshore;18/04/2018;19/04/2018 01:27;Shq-Hbay;Swimming;0;Unspecified;0;0;21690;0-200;0;2018;Spring;4;0;2.0;16;North;4;32.849519;34.943390;100,456.34,600
